Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 52, 65, 52, 65
0, 1, 112, 140, 112, 140
0, 2, 127, 159, 127, 159
0, 3, 146, 183, 146, 183
0, 4, 211, 266, 211, 266
0, 5, 217, 273, 217, 273
0, 6, 128, 252, 128, 252
0, 7, 143, 181, 143, 181
0, 8, 205, 261, 205, 261
0, 9, 228, 302, 228, 302
0, 10, 259, 362, 259, 362
0, 11, 284, 390, 284, 390
0, 12, 276, 384, 276, 384
0, 13, 216, 275, 216, 275
0, 14, 239, 304, 239, 304
0, 15, 230, 352, 230, 352
0, 16, 265, 415, 265, 415
0, 17, 328, 471, 328, 471
0, 18, 253, 371, 253, 371
0, 19, 341, 541, 341, 541
0, 20, 284, 510, 284, 510
0, 21, 392, 605, 392, 605
