   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 70, 88, 500, 1, normal 
0, 1, 0, 0, 50, 63, 500, 1, normal 
0, 2, 0, 0, 61, 77, 500, 1, normal 
0, 3, 0, 0, 26, 33, 500, 1, fork 
0, 4, 0, 0, 56, 70, 500, 1, normal 
0, 5, 0, 0, 20, 26, 500, 1, normal 
0, 6, 0, 0, 61, 77, 500, 1, normal 
0, 7, 0, 0, 38, 48, 500, 1, fork 
0, 8, 0, 0, 3, 4, 500, 1, normal 
0, 9, 0, 0, 53, 67, 500, 1, normal 
0, 10, 0, 0, 46, 58, 500, 1, normal 
0, 11, 0, 0, 8, 11, 500, 1, normal 
0, 12, 0, 0, 14, 18, 500, 1, normal 
0, 13, 0, 0, 26, 33, 500, 1, join 
0, 14, 0, 0, 47, 59, 500, 1, join 
0, 15, 0, 0, 39, 49, 500, 1, normal 
0, 16, 0, 0, 77, 97, 500, 1, normal 
0, 17, 0, 0, 22, 28, 500, 1, normal 
