   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 31, 39, 1100, 1, normal 
0, 1, 0, 0, 64, 80, 1100, 1, normal 
0, 2, 0, 0, 18, 23, 1100, 1, normal 
0, 3, 0, 0, 57, 72, 1100, 1, fork 
0, 4, 0, 0, 64, 80, 1100, 1, normal 
0, 5, 0, 0, 22, 28, 1100, 1, normal 
0, 6, 0, 0, 29, 37, 1100, 1, normal 
0, 7, 0, 0, 39, 49, 1100, 1, fork 
0, 8, 0, 0, 28, 35, 1100, 1, normal 
0, 9, 0, 0, 72, 91, 1100, 1, normal 
0, 10, 0, 0, 38, 48, 1100, 1, join 
0, 11, 0, 0, 39, 49, 1100, 1, join 
0, 12, 0, 0, 61, 77, 1100, 1, normal 
0, 13, 0, 0, 19, 24, 1100, 1, normal 
