Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 49, 62, 49, 62
0, 1, 53, 68, 53, 68
0, 2, 62, 79, 62, 79
0, 3, 125, 158, 125, 158
0, 4, 156, 251, 156, 251
0, 5, 169, 267, 169, 267
0, 6, 104, 170, 104, 170
0, 7, 177, 262, 177, 262
0, 8, 221, 399, 221, 399
0, 9, 237, 418, 237, 418
0, 10, 92, 251, 92, 251
0, 11, 178, 330, 178, 330
0, 12, 223, 471, 223, 471
0, 13, 202, 427, 202, 427
0, 14, 207, 434, 207, 434
0, 15, 253, 446, 253, 446
0, 16, 318, 607, 318, 607
0, 17, 253, 531, 253, 531
0, 18, 280, 565, 280, 565
0, 19, 311, 604, 311, 604
0, 20, 244, 561, 244, 561
0, 21, 295, 704, 295, 704
0, 22, 277, 676, 277, 676
0, 23, 335, 734, 335, 734
0, 24, 181, 613, 181, 613
0, 25, 257, 650, 257, 650
0, 26, 287, 718, 287, 718
0, 27, 321, 708, 321, 708
0, 28, 355, 760, 355, 760
0, 29, 325, 798, 325, 798
0, 30, 426, 824, 426, 824
0, 31, 438, 840, 438, 840
