   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 60, 75, 2400, 1, normal 
0, 1, 0, 0, 64, 81, 2400, 1, normal 
0, 2, 0, 0, 61, 77, 2400, 1, normal 
0, 3, 0, 0, 56, 71, 2400, 1, fork 
0, 4, 0, 0, 1, 2, 2400, 1, normal 
0, 5, 0, 0, 49, 62, 2400, 1, normal 
0, 6, 0, 0, 41, 52, 2400, 1, normal 
0, 7, 0, 0, 33, 42, 2400, 1, fork 
0, 8, 0, 0, 64, 81, 2400, 1, normal 
0, 9, 0, 0, 54, 68, 2400, 1, normal 
0, 10, 0, 0, 11, 14, 2400, 1, normal 
0, 11, 0, 0, 68, 86, 2400, 1, normal 
0, 12, 0, 0, 1, 2, 2400, 1, normal 
0, 13, 0, 0, 23, 29, 2400, 1, normal 
0, 14, 0, 0, 23, 29, 2400, 1, normal 
0, 15, 0, 0, 51, 64, 2400, 1, normal 
0, 16, 0, 0, 39, 49, 2400, 1, normal 
0, 17, 0, 0, 64, 81, 2400, 1, normal 
0, 18, 0, 0, 45, 57, 2400, 1, normal 
0, 19, 0, 0, 47, 59, 2400, 1, normal 
0, 20, 0, 0, 49, 62, 2400, 1, normal 
0, 21, 0, 0, 51, 64, 2400, 1, normal 
0, 22, 0, 0, 32, 40, 2400, 1, normal 
0, 23, 0, 0, 30, 38, 2400, 1, normal 
0, 24, 0, 0, 15, 19, 2400, 1, join 
0, 25, 0, 0, 6, 8, 2400, 1, join 
0, 26, 0, 0, 46, 58, 2400, 1, normal 
0, 27, 0, 0, 51, 64, 2400, 1, normal 
0, 28, 0, 0, 12, 16, 2400, 1, normal 
0, 29, 0, 0, 2, 3, 2400, 1, normal 
0, 30, 0, 0, 19, 24, 2400, 1, normal 
0, 31, 0, 0, 15, 19, 2400, 1, normal 
