   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 77, 97, 700, 1, normal 
0, 1, 0, 0, 15, 19, 700, 1, normal 
0, 2, 0, 0, 4, 6, 700, 1, normal 
0, 3, 0, 0, 56, 70, 700, 1, fork 
0, 4, 0, 0, 24, 31, 700, 1, normal 
0, 5, 0, 0, 2, 3, 700, 1, normal 
0, 6, 0, 0, 56, 70, 700, 1, normal 
0, 7, 0, 0, 77, 97, 700, 1, fork 
0, 8, 0, 0, 28, 36, 700, 1, normal 
0, 9, 0, 0, 73, 92, 700, 1, normal 
0, 10, 0, 0, 13, 17, 700, 1, normal 
0, 11, 0, 0, 8, 10, 700, 1, normal 
0, 12, 0, 0, 19, 24, 700, 1, normal 
0, 13, 0, 0, 38, 48, 700, 1, normal 
0, 14, 0, 0, 73, 92, 700, 1, normal 
0, 15, 0, 0, 8, 11, 700, 1, normal 
0, 16, 0, 0, 58, 73, 700, 1, join 
0, 17, 0, 0, 32, 41, 700, 1, normal 
0, 18, 0, 0, 35, 44, 700, 1, normal 
0, 19, 0, 0, 0, 1, 700, 1, normal 
0, 20, 0, 0, 36, 46, 700, 1, join 
0, 21, 0, 0, 62, 78, 700, 1, normal 
