   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 4, 6, 1250, 1, normal 
0, 1, 0, 0, 16, 20, 1250, 1, normal 
0, 2, 0, 0, 12, 16, 1250, 1, normal 
0, 3, 0, 0, 38, 48, 1250, 1, fork 
0, 4, 0, 0, 4, 5, 1250, 1, normal 
0, 5, 0, 0, 60, 76, 1250, 1, normal 
0, 6, 0, 0, 35, 44, 1250, 1, normal 
0, 7, 0, 0, 18, 23, 1250, 1, fork 
0, 8, 0, 0, 74, 93, 1250, 1, normal 
0, 9, 0, 0, 9, 12, 1250, 1, normal 
0, 10, 0, 0, 71, 89, 1250, 1, normal 
0, 11, 0, 0, 60, 75, 1250, 1, normal 
0, 12, 0, 0, 5, 7, 1250, 1, normal 
0, 13, 0, 0, 12, 15, 1250, 1, join 
0, 14, 0, 0, 79, 99, 1250, 1, join 
0, 15, 0, 0, 20, 25, 1250, 1, normal 
0, 16, 0, 0, 22, 28, 1250, 1, normal 
0, 17, 0, 0, 64, 81, 1250, 1, normal 
