Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 75, 94, 75, 94
0, 1, 133, 167, 133, 167
0, 2, 84, 106, 84, 106
0, 3, 148, 247, 148, 247
0, 4, 223, 431, 223, 431
0, 5, 168, 363, 168, 363
0, 6, 153, 203, 153, 203
0, 7, 219, 292, 219, 292
0, 8, 230, 400, 230, 400
0, 9, 291, 477, 291, 477
0, 10, 142, 359, 142, 359
0, 11, 234, 445, 234, 445
0, 12, 254, 557, 254, 557
0, 13, 270, 586, 270, 586
0, 14, 295, 566, 295, 566
0, 15, 303, 663, 303, 663
0, 16, 351, 729, 351, 729
0, 17, 319, 683, 319, 683
0, 18, 259, 618, 259, 618
0, 19, 328, 759, 328, 759
0, 20, 365, 798, 365, 798
0, 21, 351, 788, 351, 788
0, 22, 371, 813, 371, 813
0, 23, 235, 729, 235, 729
0, 24, 314, 757, 314, 757
0, 25, 305, 812, 305, 812
0, 26, 367, 818, 367, 818
0, 27, 386, 837, 386, 837
0, 28, 388, 883, 388, 883
0, 29, 410, 848, 410, 848
0, 30, 430, 909, 430, 909
