Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 77, 97, 77, 97
0, 1, 99, 125, 99, 125
0, 2, 78, 99, 78, 99
0, 3, 147, 186, 147, 186
0, 4, 215, 316, 215, 316
0, 5, 150, 235, 150, 235
0, 6, 135, 171, 135, 171
0, 7, 174, 220, 174, 220
0, 8, 214, 351, 214, 351
0, 9, 234, 376, 234, 376
0, 10, 183, 317, 183, 317
0, 11, 190, 350, 190, 350
0, 12, 228, 401, 228, 401
0, 13, 254, 431, 254, 431
0, 14, 239, 413, 239, 413
0, 15, 231, 432, 231, 432
0, 16, 256, 454, 256, 454
0, 17, 302, 492, 302, 492
0, 18, 354, 558, 354, 558
0, 19, 387, 600, 387, 600
