Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 33, 42, 33, 42
0, 1, 43, 55, 43, 55
0, 2, 98, 124, 98, 124
0, 3, 153, 250, 153, 250
0, 4, 189, 365, 189, 365
0, 5, 225, 409, 225, 409
0, 6, 178, 297, 178, 297
0, 7, 190, 344, 190, 344
0, 8, 208, 451, 208, 451
0, 9, 231, 480, 231, 480
0, 10, 115, 145, 115, 145
0, 11, 191, 409, 191, 409
0, 12, 218, 521, 218, 521
0, 13, 286, 588, 286, 588
0, 14, 258, 559, 258, 559
0, 15, 303, 600, 303, 600
0, 16, 161, 543, 161, 543
0, 17, 279, 700, 279, 700
0, 18, 284, 697, 284, 697
0, 19, 291, 652, 291, 652
0, 20, 333, 798, 333, 798
0, 21, 291, 747, 291, 747
0, 22, 327, 792, 327, 792
0, 23, 276, 695, 276, 695
0, 24, 249, 699, 249, 699
0, 25, 393, 805, 393, 805
0, 26, 355, 852, 355, 852
0, 27, 362, 841, 362, 841
0, 28, 355, 899, 355, 899
0, 29, 491, 929, 491, 929
0, 30, 0, 9223372036854775807, 0, 9223372036854775807
