Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 74, 93, 74, 93
0, 1, 118, 149, 118, 149
0, 2, 135, 170, 135, 170
0, 3, 149, 188, 149, 188
0, 4, 228, 338, 228, 338
0, 5, 207, 312, 207, 312
0, 6, 160, 254, 160, 254
0, 7, 176, 254, 176, 254
0, 8, 251, 377, 251, 377
0, 9, 274, 406, 274, 406
0, 10, 257, 385, 257, 385
0, 11, 268, 399, 268, 399
0, 12, 238, 361, 238, 361
0, 13, 251, 378, 251, 378
0, 14, 313, 466, 313, 466
0, 15, 318, 473, 318, 473
0, 16, 385, 556, 385, 556
0, 17, 231, 443, 231, 443
0, 18, 282, 416, 282, 416
0, 19, 450, 638, 450, 638
0, 20, 255, 473, 255, 473
0, 21, 354, 428, 354, 428
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
