Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 70, 88, 70, 88
0, 1, 120, 151, 120, 151
0, 2, 131, 165, 131, 165
0, 3, 157, 198, 157, 198
0, 4, 213, 325, 213, 325
0, 5, 177, 281, 177, 281
0, 6, 192, 242, 192, 242
0, 7, 195, 290, 195, 290
0, 8, 198, 330, 198, 330
0, 9, 248, 393, 248, 393
0, 10, 238, 370, 238, 370
0, 11, 246, 400, 246, 400
0, 12, 252, 401, 252, 401
0, 13, 239, 402, 239, 402
0, 14, 295, 452, 295, 452
0, 15, 291, 441, 291, 441
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
