Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 78, 98, 78, 98
0, 1, 79, 100, 79, 100
0, 2, 89, 112, 89, 112
0, 3, 153, 192, 153, 192
0, 4, 215, 323, 215, 323
0, 5, 161, 255, 161, 255
0, 6, 101, 127, 101, 127
0, 7, 160, 201, 160, 201
0, 8, 203, 333, 203, 333
0, 9, 200, 330, 200, 330
0, 10, 224, 344, 224, 344
0, 11, 256, 388, 256, 388
0, 12, 260, 402, 260, 402
0, 13, 317, 453, 317, 453
0, 14, 225, 403, 225, 403
0, 15, 223, 369, 223, 369
0, 16, 324, 331, 324, 331
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
