Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 39, 49, 39, 49
0, 1, 95, 120, 95, 120
0, 2, 79, 99, 79, 99
0, 3, 107, 155, 107, 155
0, 4, 178, 327, 178, 327
0, 5, 171, 319, 171, 319
0, 6, 123, 217, 123, 217
0, 7, 123, 238, 123, 238
0, 8, 143, 360, 143, 360
0, 9, 187, 414, 187, 414
0, 10, 125, 274, 125, 274
0, 11, 196, 460, 196, 460
0, 12, 129, 420, 129, 420
0, 13, 181, 485, 181, 485
0, 14, 146, 420, 146, 420
0, 15, 187, 550, 187, 550
0, 16, 199, 657, 199, 657
0, 17, 256, 729, 256, 729
0, 18, 204, 664, 204, 664
0, 19, 229, 655, 229, 655
0, 20, 275, 736, 275, 736
0, 21, 255, 759, 255, 759
0, 22, 343, 845, 343, 845
0, 23, 255, 730, 255, 730
0, 24, 232, 726, 232, 726
0, 25, 240, 748, 240, 748
0, 26, 275, 826, 275, 826
0, 27, 402, 919, 402, 919
0, 28, 343, 901, 343, 901
0, 29, 413, 933, 413, 933
0, 30, 455, 976, 455, 976
