Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 52, 65, 52, 65
0, 1, 106, 133, 106, 133
0, 2, 120, 150, 120, 150
0, 3, 128, 160, 128, 160
0, 4, 133, 210, 133, 210
0, 5, 162, 246, 162, 246
0, 6, 166, 261, 166, 261
0, 7, 162, 256, 162, 256
0, 8, 216, 329, 216, 329
0, 9, 277, 428, 277, 428
0, 10, 248, 399, 248, 399
0, 11, 164, 264, 164, 264
0, 12, 238, 379, 238, 379
0, 13, 211, 393, 211, 393
0, 14, 240, 417, 240, 417
0, 15, 320, 482, 320, 482
0, 16, 297, 480, 297, 480
0, 17, 258, 490, 258, 490
0, 18, 396, 577, 396, 577
0, 19, 419, 606, 419, 606
