Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 58, 73, 58, 73
0, 1, 90, 114, 90, 114
0, 2, 68, 86, 68, 86
0, 3, 88, 111, 88, 111
0, 4, 160, 261, 160, 261
0, 5, 128, 221, 128, 221
0, 6, 136, 174, 136, 174
0, 7, 140, 237, 140, 237
0, 8, 208, 392, 208, 392
0, 9, 170, 345, 170, 345
0, 10, 157, 288, 157, 288
0, 11, 197, 367, 197, 367
0, 12, 234, 431, 234, 431
0, 13, 216, 417, 216, 417
0, 14, 220, 446, 220, 446
0, 15, 286, 496, 286, 496
0, 16, 338, 562, 338, 562
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
