Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 21, 27, 21, 27
0, 1, 88, 111, 88, 111
0, 2, 73, 92, 73, 92
0, 3, 92, 135, 92, 135
0, 4, 121, 237, 121, 237
0, 5, 160, 286, 160, 286
0, 6, 110, 143, 110, 143
0, 7, 149, 215, 149, 215
0, 8, 173, 333, 173, 333
0, 9, 162, 320, 162, 320
0, 10, 92, 249, 92, 249
0, 11, 166, 373, 166, 373
0, 12, 175, 471, 175, 471
0, 13, 249, 553, 249, 553
0, 14, 249, 560, 249, 560
0, 15, 202, 489, 202, 489
0, 16, 262, 632, 262, 632
0, 17, 237, 619, 237, 619
0, 18, 307, 707, 307, 707
0, 19, 220, 608, 220, 608
0, 20, 268, 721, 268, 721
0, 21, 240, 715, 240, 715
0, 22, 309, 802, 309, 802
0, 23, 319, 785, 319, 785
0, 24, 207, 800, 207, 800
0, 25, 228, 831, 228, 831
0, 26, 285, 840, 285, 840
0, 27, 313, 839, 313, 839
0, 28, 359, 890, 359, 890
0, 29, 236, 876, 236, 876
0, 30, 484, 925, 484, 925
0, 31, 506, 953, 506, 953
