Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 1, 2, 1, 2
0, 1, 31, 40, 31, 40
0, 2, 43, 55, 43, 55
0, 3, 59, 76, 59, 76
0, 4, 97, 164, 97, 164
0, 5, 128, 203, 128, 203
0, 6, 91, 116, 91, 116
0, 7, 116, 188, 116, 188
0, 8, 172, 328, 172, 328
0, 9, 160, 314, 160, 314
0, 10, 173, 298, 173, 298
0, 11, 233, 374, 233, 374
0, 12, 202, 399, 202, 399
0, 13, 146, 357, 146, 357
0, 14, 224, 421, 224, 421
0, 15, 248, 418, 248, 418
0, 16, 322, 514, 322, 514
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
