   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 22, 28, 550, 1, normal 
0, 1, 0, 0, 56, 70, 550, 1, normal 
0, 2, 0, 0, 52, 66, 550, 1, normal 
0, 3, 0, 0, 56, 70, 550, 1, fork 
0, 4, 0, 0, 24, 31, 550, 1, normal 
0, 5, 0, 0, 40, 51, 550, 1, normal 
0, 6, 0, 0, 67, 84, 550, 1, normal 
0, 7, 0, 0, 8, 11, 550, 1, fork 
0, 8, 0, 0, 35, 44, 550, 1, normal 
0, 9, 0, 0, 35, 44, 550, 1, normal 
0, 10, 0, 0, 3, 4, 550, 1, normal 
0, 11, 0, 0, 76, 96, 550, 1, normal 
0, 12, 0, 0, 78, 98, 550, 1, normal 
0, 13, 0, 0, 72, 90, 550, 1, normal 
0, 14, 0, 0, 76, 96, 550, 1, normal 
0, 15, 0, 0, 42, 53, 550, 1, join 
0, 16, 0, 0, 58, 73, 550, 1, join 
0, 17, 0, 0, 7, 9, 550, 1, normal 
0, 18, 0, 0, 6, 8, 550, 1, normal 
0, 19, 0, 0, 40, 50, 550, 1, normal 
