Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 2, 3, 2, 3
0, 1, 18, 23, 18, 23
0, 2, 17, 22, 17, 22
0, 3, 58, 75, 58, 75
0, 4, 95, 180, 95, 180
0, 5, 68, 146, 68, 146
0, 6, 93, 133, 93, 133
0, 7, 31, 135, 31, 135
0, 8, 107, 200, 107, 200
0, 9, 169, 290, 169, 290
0, 10, 183, 342, 183, 342
0, 11, 213, 345, 213, 345
0, 12, 251, 428, 251, 428
0, 13, 110, 204, 110, 204
0, 14, 153, 270, 153, 270
0, 15, 114, 239, 114, 239
0, 16, 151, 286, 151, 286
0, 17, 134, 362, 134, 362
0, 18, 304, 495, 304, 495
0, 19, 213, 361, 213, 361
0, 20, 144, 432, 144, 432
0, 21, 372, 580, 372, 580
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
