Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 53, 67, 53, 67
0, 1, 63, 80, 63, 80
0, 2, 75, 95, 75, 95
0, 3, 84, 107, 84, 107
0, 4, 120, 197, 120, 197
0, 5, 124, 202, 124, 202
0, 6, 106, 134, 106, 134
0, 7, 132, 194, 132, 194
0, 8, 175, 335, 175, 335
0, 9, 160, 316, 160, 316
0, 10, 142, 239, 142, 239
0, 11, 212, 401, 212, 401
0, 12, 176, 356, 176, 356
0, 13, 236, 432, 236, 432
0, 14, 216, 429, 216, 429
0, 15, 242, 482, 242, 482
0, 16, 291, 496, 291, 496
0, 17, 305, 514, 305, 514
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
