   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 18, 23, 4450, 1, normal 
0, 1, 0, 0, 60, 76, 4450, 1, normal 
0, 2, 0, 0, 66, 83, 4450, 1, normal 
0, 3, 0, 0, 41, 52, 4450, 1, fork 
0, 4, 0, 0, 8, 10, 4450, 1, normal 
0, 5, 0, 0, 55, 69, 4450, 1, normal 
0, 6, 0, 0, 20, 26, 4450, 1, normal 
0, 7, 0, 0, 29, 37, 4450, 1, fork 
0, 8, 0, 0, 32, 41, 4450, 1, normal 
0, 9, 0, 0, 50, 63, 4450, 1, normal 
0, 10, 0, 0, 24, 31, 4450, 1, normal 
0, 11, 0, 0, 57, 72, 4450, 1, normal 
0, 12, 0, 0, 51, 64, 4450, 1, normal 
0, 13, 0, 0, 34, 43, 4450, 1, normal 
0, 14, 0, 0, 14, 18, 4450, 1, normal 
0, 15, 0, 0, 0, 1, 4450, 1, normal 
0, 16, 0, 0, 46, 58, 4450, 1, normal 
0, 17, 0, 0, 74, 93, 4450, 1, join 
0, 18, 0, 0, 25, 32, 4450, 1, normal 
0, 19, 0, 0, 2, 3, 4450, 1, normal 
0, 20, 0, 0, 18, 23, 4450, 1, normal 
0, 21, 0, 0, 52, 65, 4450, 1, join 
0, 22, 0, 0, 35, 44, 4450, 1, normal 
