Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 65, 82, 65, 82
0, 1, 96, 121, 96, 121
0, 2, 101, 127, 101, 127
0, 3, 129, 237, 129, 237
0, 4, 164, 378, 164, 378
0, 5, 170, 386, 170, 386
0, 6, 108, 234, 108, 234
0, 7, 122, 255, 122, 255
0, 8, 188, 436, 188, 436
0, 9, 198, 448, 198, 448
0, 10, 142, 315, 142, 315
0, 11, 206, 493, 206, 493
0, 12, 197, 516, 197, 516
0, 13, 223, 526, 223, 526
0, 14, 118, 376, 118, 376
0, 15, 178, 532, 178, 532
0, 16, 182, 622, 182, 622
0, 17, 256, 720, 256, 720
0, 18, 121, 536, 121, 536
0, 19, 200, 708, 200, 708
0, 20, 194, 677, 194, 677
0, 21, 262, 763, 262, 763
0, 22, 246, 729, 246, 729
0, 23, 246, 730, 246, 730
0, 24, 282, 758, 282, 758
0, 25, 280, 763, 280, 763
0, 26, 323, 840, 323, 840
0, 27, 297, 768, 297, 768
0, 28, 367, 453, 367, 453
0, 29, 0, 9223372036854775807, 0, 9223372036854775807
