Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 49, 62, 49, 62
0, 1, 89, 112, 89, 112
0, 2, 76, 96, 76, 96
0, 3, 99, 125, 99, 125
0, 4, 145, 234, 145, 234
0, 5, 160, 253, 160, 253
0, 6, 140, 176, 140, 176
0, 7, 163, 256, 163, 256
0, 8, 240, 438, 240, 438
0, 9, 171, 352, 171, 352
0, 10, 204, 330, 204, 330
0, 11, 246, 406, 246, 406
0, 12, 266, 466, 266, 466
0, 13, 314, 502, 314, 502
0, 14, 309, 520, 309, 520
0, 15, 255, 527, 255, 527
0, 16, 240, 503, 240, 503
0, 17, 382, 605, 382, 605
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
