   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 32, 40, 800, 1, normal 
0, 1, 0, 0, 23, 29, 800, 1, normal 
0, 2, 0, 0, 42, 53, 800, 1, normal 
0, 3, 0, 0, 51, 64, 800, 1, fork 
0, 4, 0, 0, 52, 66, 800, 1, normal 
0, 5, 0, 0, 35, 44, 800, 1, normal 
0, 6, 0, 0, 24, 30, 800, 1, normal 
0, 7, 0, 0, 75, 94, 800, 1, fork 
0, 8, 0, 0, 7, 9, 800, 1, normal 
0, 9, 0, 0, 25, 32, 800, 1, normal 
0, 10, 0, 0, 69, 87, 800, 1, normal 
0, 11, 0, 0, 57, 72, 800, 1, normal 
0, 12, 0, 0, 23, 29, 800, 1, normal 
0, 13, 0, 0, 48, 60, 800, 1, normal 
0, 14, 0, 0, 14, 18, 800, 1, normal 
0, 15, 0, 0, 57, 72, 800, 1, normal 
0, 16, 0, 0, 20, 26, 800, 1, normal 
0, 17, 0, 0, 73, 92, 800, 1, normal 
0, 18, 0, 0, 25, 32, 800, 1, normal 
0, 19, 0, 0, 38, 48, 800, 1, normal 
0, 20, 0, 0, 34, 43, 800, 1, normal 
0, 21, 0, 0, 37, 47, 800, 1, join 
0, 22, 0, 0, 41, 52, 800, 1, join 
0, 23, 0, 0, 68, 86, 800, 1, normal 
0, 24, 0, 0, 45, 57, 800, 1, normal 
0, 25, 0, 0, 72, 91, 800, 1, normal 
0, 26, 0, 0, 64, 81, 800, 1, normal 
0, 27, 0, 0, 65, 82, 800, 1, normal 
