Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 72, 90, 72, 90
0, 1, 79, 99, 79, 99
0, 2, 132, 165, 132, 165
0, 3, 203, 293, 203, 293
0, 4, 207, 310, 207, 310
0, 5, 228, 336, 228, 336
0, 6, 135, 209, 135, 209
0, 7, 168, 264, 168, 264
0, 8, 187, 334, 187, 334
0, 9, 182, 328, 182, 328
0, 10, 80, 100, 80, 100
0, 11, 82, 103, 82, 103
0, 12, 103, 154, 103, 154
0, 13, 113, 193, 113, 193
0, 14, 110, 226, 110, 226
0, 15, 162, 288, 162, 288
0, 16, 99, 164, 99, 164
0, 17, 119, 243, 119, 243
0, 18, 169, 325, 169, 325
0, 19, 131, 293, 131, 293
0, 20, 246, 357, 246, 357
0, 21, 255, 419, 255, 419
0, 22, 206, 343, 206, 343
0, 23, 215, 361, 215, 361
0, 24, 0, 9223372036854775807, 0, 9223372036854775807
0, 25, 274, 407, 274, 407
0, 26, 0, 9223372036854775807, 0, 9223372036854775807
