Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 9, 12, 9, 12
0, 1, 33, 42, 33, 42
0, 2, 22, 29, 22, 29
0, 3, 71, 91, 71, 91
0, 4, 91, 134, 91, 134
0, 5, 121, 171, 121, 171
0, 6, 82, 105, 82, 105
0, 7, 105, 133, 105, 133
0, 8, 146, 223, 146, 223
0, 9, 138, 213, 138, 213
0, 10, 53, 67, 53, 67
0, 11, 59, 75, 59, 75
0, 12, 63, 111, 63, 111
0, 13, 77, 129, 77, 129
0, 14, 135, 201, 135, 201
0, 15, 171, 269, 171, 269
0, 16, 151, 251, 151, 251
0, 17, 182, 285, 182, 285
0, 18, 197, 306, 197, 306
0, 19, 161, 263, 161, 263
0, 20, 154, 305, 154, 305
0, 21, 184, 288, 184, 288
0, 22, 274, 381, 274, 381
0, 23, 0, 9223372036854775807, 0, 9223372036854775807
0, 24, 0, 9223372036854775807, 0, 9223372036854775807
