   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 51, 64, 300, 1, normal 
0, 1, 0, 0, 61, 77, 300, 1, normal 
0, 2, 0, 0, 0, 1, 300, 1, normal 
0, 3, 0, 0, 36, 45, 300, 1, fork 
0, 4, 0, 0, 21, 27, 300, 1, normal 
0, 5, 0, 0, 47, 59, 300, 1, normal 
0, 6, 0, 0, 5, 7, 300, 1, normal 
0, 7, 0, 0, 16, 20, 300, 1, fork 
0, 8, 0, 0, 10, 13, 300, 1, normal 
0, 9, 0, 0, 29, 37, 300, 1, normal 
0, 10, 0, 0, 61, 77, 300, 1, join 
0, 11, 0, 0, 8, 11, 300, 1, join 
0, 12, 0, 0, 12, 15, 300, 1, normal 
0, 13, 0, 0, 36, 46, 300, 1, normal 
