Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 9, 12, 9, 12
0, 1, 87, 110, 87, 110
0, 2, 43, 55, 43, 55
0, 3, 62, 79, 62, 79
0, 4, 93, 149, 93, 149
0, 5, 74, 126, 74, 126
0, 6, 90, 114, 90, 114
0, 7, 122, 158, 122, 158
0, 8, 147, 273, 147, 273
0, 9, 185, 320, 185, 320
0, 10, 65, 83, 65, 83
0, 11, 66, 112, 66, 112
0, 12, 100, 243, 100, 243
0, 13, 93, 209, 93, 209
0, 14, 147, 274, 147, 274
0, 15, 82, 142, 82, 142
0, 16, 158, 311, 158, 311
0, 17, 157, 319, 157, 319
0, 18, 96, 214, 96, 214
0, 19, 168, 355, 168, 355
0, 20, 168, 364, 168, 364
0, 21, 104, 309, 104, 309
0, 22, 157, 339, 157, 339
0, 23, 225, 336, 225, 336
0, 24, 226, 404, 226, 404
0, 25, 190, 313, 190, 313
0, 26, 173, 280, 173, 280
0, 27, 270, 330, 270, 330
0, 28, 0, 9223372036854775807, 0, 9223372036854775807
0, 29, 0, 9223372036854775807, 0, 9223372036854775807
