Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 53, 67, 53, 67
0, 1, 63, 80, 63, 80
0, 2, 75, 95, 75, 95
0, 3, 84, 107, 84, 107
0, 4, 120, 153, 120, 153
0, 5, 124, 158, 124, 158
0, 6, 106, 134, 106, 134
0, 7, 123, 155, 123, 155
0, 8, 166, 233, 166, 233
0, 9, 151, 214, 151, 214
0, 10, 111, 152, 111, 152
0, 11, 181, 243, 181, 243
0, 12, 131, 183, 131, 183
0, 13, 180, 259, 180, 259
0, 14, 198, 273, 198, 273
0, 15, 233, 327, 233, 327
0, 16, 232, 323, 232, 323
0, 17, 247, 345, 247, 345
0, 18, 295, 405, 295, 405
