Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 74, 93, 74, 93
0, 1, 118, 149, 118, 149
0, 2, 135, 170, 135, 170
0, 3, 149, 188, 149, 188
0, 4, 228, 287, 228, 287
0, 5, 207, 261, 207, 261
0, 6, 160, 202, 160, 202
0, 7, 132, 166, 132, 166
0, 8, 207, 260, 207, 260
0, 9, 230, 289, 230, 289
0, 10, 213, 268, 213, 268
0, 11, 218, 274, 218, 274
0, 12, 194, 244, 194, 244
0, 13, 207, 261, 207, 261
0, 14, 269, 338, 269, 338
0, 15, 261, 328, 261, 328
0, 16, 279, 351, 279, 351
0, 17, 231, 263, 231, 263
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 255, 289, 255, 289
0, 21, 0, 9223372036854775807, 0, 9223372036854775807
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
