Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 78, 98, 78, 98
0, 1, 79, 100, 79, 100
0, 2, 89, 112, 89, 112
0, 3, 153, 192, 153, 192
0, 4, 215, 264, 215, 264
0, 5, 161, 196, 161, 196
0, 6, 101, 127, 101, 127
0, 7, 148, 186, 148, 186
0, 8, 191, 240, 191, 240
0, 9, 188, 237, 188, 237
0, 10, 160, 201, 160, 201
0, 11, 192, 225, 192, 225
0, 12, 0, 9223372036854775807, 0, 9223372036854775807
0, 13, 0, 9223372036854775807, 0, 9223372036854775807
0, 14, 0, 9223372036854775807, 0, 9223372036854775807
0, 15, 0, 9223372036854775807, 0, 9223372036854775807
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
