Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 19, 24, 19, 24
0, 1, 52, 66, 52, 66
0, 2, 55, 69, 55, 69
0, 3, 127, 160, 127, 160
0, 4, 204, 257, 204, 257
0, 5, 169, 213, 169, 213
0, 6, 102, 128, 102, 128
0, 7, 69, 87, 69, 87
0, 8, 114, 185, 114, 185
0, 9, 96, 162, 96, 162
0, 10, 79, 99, 79, 99
0, 11, 131, 165, 131, 165
0, 12, 155, 224, 155, 224
0, 13, 0, 9223372036854775807, 0, 9223372036854775807
0, 14, 182, 245, 182, 245
0, 15, 175, 184, 175, 184
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
