Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 21, 27, 21, 27
0, 1, 88, 111, 88, 111
0, 2, 73, 92, 73, 92
0, 3, 92, 135, 92, 135
0, 4, 121, 227, 121, 227
0, 5, 160, 276, 160, 276
0, 6, 110, 145, 110, 145
0, 7, 149, 207, 149, 207
0, 8, 173, 310, 173, 310
0, 9, 162, 297, 162, 297
0, 10, 40, 51, 40, 51
0, 11, 92, 117, 92, 117
0, 12, 101, 203, 101, 203
0, 13, 167, 296, 167, 296
0, 14, 172, 293, 172, 293
0, 15, 93, 118, 93, 118
0, 16, 153, 308, 153, 308
0, 17, 128, 322, 128, 322
0, 18, 180, 380, 180, 380
0, 19, 115, 318, 115, 318
0, 20, 163, 411, 163, 411
0, 21, 135, 378, 135, 378
0, 22, 184, 457, 184, 457
0, 23, 245, 442, 245, 442
0, 24, 207, 409, 207, 409
0, 25, 228, 445, 228, 445
0, 26, 208, 428, 208, 428
0, 27, 186, 438, 186, 438
0, 28, 285, 508, 285, 508
0, 29, 236, 456, 236, 456
0, 30, 313, 479, 313, 479
0, 31, 0, 9223372036854775807, 0, 9223372036854775807
