Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 48, 61, 48, 61
0, 1, 87, 110, 87, 110
0, 2, 123, 155, 123, 155
0, 3, 152, 211, 152, 211
0, 4, 220, 304, 220, 304
0, 5, 212, 294, 212, 294
0, 6, 125, 197, 125, 197
0, 7, 158, 239, 158, 239
0, 8, 188, 257, 188, 257
0, 9, 203, 276, 203, 276
0, 10, 74, 94, 74, 94
0, 11, 135, 171, 135, 171
0, 12, 141, 221, 141, 221
0, 13, 167, 258, 167, 258
0, 14, 135, 171, 135, 171
0, 15, 173, 261, 173, 261
0, 16, 151, 233, 151, 233
0, 17, 152, 241, 152, 241
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 190, 239, 190, 239
0, 21, 173, 211, 173, 211
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
0, 23, 0, 9223372036854775807, 0, 9223372036854775807
0, 24, 0, 9223372036854775807, 0, 9223372036854775807
