Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 28, 36, 28, 36
0, 1, 72, 91, 72, 91
0, 2, 98, 124, 98, 124
0, 3, 169, 224, 169, 224
0, 4, 226, 296, 226, 296
0, 5, 244, 318, 244, 318
0, 6, 105, 168, 105, 168
0, 7, 87, 110, 87, 110
0, 8, 112, 142, 112, 142
0, 9, 188, 237, 188, 237
0, 10, 141, 179, 141, 179
0, 11, 121, 163, 121, 163
0, 12, 140, 199, 140, 199
0, 13, 113, 143, 113, 143
0, 14, 118, 150, 118, 150
0, 15, 113, 144, 113, 144
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 215, 257, 215, 257
0, 18, 143, 182, 143, 182
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
0, 21, 0, 9223372036854775807, 0, 9223372036854775807
