Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 22, 28, 22, 28
0, 1, 78, 98, 78, 98
0, 2, 74, 94, 74, 94
0, 3, 130, 164, 130, 164
0, 4, 154, 267, 154, 267
0, 5, 170, 287, 170, 287
0, 6, 141, 178, 141, 178
0, 7, 82, 105, 82, 105
0, 8, 117, 222, 117, 222
0, 9, 117, 222, 117, 222
0, 10, 81, 102, 81, 102
0, 11, 157, 201, 157, 201
0, 12, 160, 247, 160, 247
0, 13, 202, 288, 202, 288
0, 14, 217, 298, 217, 298
0, 15, 212, 341, 212, 341
0, 16, 215, 326, 215, 326
0, 17, 224, 307, 224, 307
0, 18, 230, 349, 230, 349
0, 19, 270, 399, 270, 399
