Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 53, 67, 53, 67
0, 1, 100, 126, 100, 126
0, 2, 121, 152, 121, 152
0, 3, 170, 214, 170, 214
0, 4, 186, 197, 186, 197
0, 5, 218, 237, 218, 237
0, 6, 185, 232, 185, 232
0, 7, 124, 156, 124, 156
0, 8, 137, 192, 137, 192
0, 9, 196, 265, 196, 265
0, 10, 140, 176, 140, 176
0, 11, 156, 196, 156, 196
0, 12, 185, 212, 185, 212
0, 13, 0, 9223372036854775807, 0, 9223372036854775807
0, 14, 0, 9223372036854775807, 0, 9223372036854775807
0, 15, 0, 9223372036854775807, 0, 9223372036854775807
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
