Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 60, 75, 60, 75
0, 1, 124, 156, 124, 156
0, 2, 121, 152, 121, 152
0, 3, 177, 271, 177, 271
0, 4, 178, 334, 178, 334
0, 5, 226, 394, 226, 394
0, 6, 163, 260, 163, 260
0, 7, 157, 274, 157, 274
0, 8, 221, 412, 221, 412
0, 9, 211, 399, 211, 399
0, 10, 71, 89, 71, 89
0, 11, 139, 175, 139, 175
0, 12, 140, 262, 140, 262
0, 13, 162, 291, 162, 291
0, 14, 162, 303, 162, 303
0, 15, 122, 153, 122, 153
0, 16, 161, 295, 161, 295
0, 17, 186, 339, 186, 339
0, 18, 169, 346, 169, 346
0, 19, 186, 372, 186, 372
0, 20, 170, 375, 170, 375
0, 21, 245, 457, 245, 457
0, 22, 234, 434, 234, 434
0, 23, 247, 455, 247, 455
0, 24, 241, 453, 241, 453
0, 25, 227, 444, 227, 444
0, 26, 240, 473, 240, 473
0, 27, 245, 487, 245, 487
0, 28, 259, 473, 259, 473
0, 29, 243, 463, 243, 463
0, 30, 278, 511, 278, 511
0, 31, 0, 9223372036854775807, 0, 9223372036854775807
