   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 55, 69, 250, 1, normal 
0, 1, 0, 0, 66, 83, 250, 1, normal 
0, 2, 0, 0, 14, 18, 250, 1, normal 
0, 3, 0, 0, 16, 20, 250, 1, fork 
0, 4, 0, 0, 59, 74, 250, 1, normal 
0, 5, 0, 0, 36, 46, 250, 1, normal 
0, 6, 0, 0, 53, 67, 250, 1, normal 
0, 7, 0, 0, 23, 29, 250, 1, fork 
0, 8, 0, 0, 12, 15, 250, 1, normal 
0, 9, 0, 0, 52, 66, 250, 1, normal 
0, 10, 0, 0, 47, 59, 250, 1, normal 
0, 11, 0, 0, 66, 83, 250, 1, normal 
0, 12, 0, 0, 28, 35, 250, 1, normal 
0, 13, 0, 0, 11, 14, 250, 1, normal 
0, 14, 0, 0, 38, 48, 250, 1, normal 
0, 15, 0, 0, 0, 1, 250, 1, normal 
0, 16, 0, 0, 78, 98, 250, 1, join 
0, 17, 0, 0, 67, 84, 250, 1, normal 
0, 18, 0, 0, 11, 14, 250, 1, normal 
0, 19, 0, 0, 64, 80, 250, 1, normal 
0, 20, 0, 0, 17, 22, 250, 1, join 
0, 21, 0, 0, 15, 19, 250, 1, normal 
