Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 19, 24, 19, 24
0, 1, 74, 93, 74, 93
0, 2, 78, 98, 78, 98
0, 3, 107, 135, 107, 135
0, 4, 134, 174, 134, 174
0, 5, 125, 163, 125, 163
0, 6, 142, 210, 142, 210
0, 7, 73, 92, 73, 92
0, 8, 97, 123, 97, 123
0, 9, 105, 134, 105, 134
0, 10, 106, 146, 106, 146
0, 11, 77, 97, 77, 97
0, 12, 111, 140, 111, 140
0, 13, 102, 130, 102, 130
0, 14, 125, 190, 125, 190
0, 15, 160, 207, 160, 207
0, 16, 130, 176, 130, 176
0, 17, 137, 205, 137, 205
0, 18, 199, 254, 199, 254
0, 19, 154, 227, 154, 227
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
