Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 71, 89, 71, 89
0, 1, 106, 133, 106, 133
0, 2, 78, 98, 78, 98
0, 3, 149, 187, 149, 187
0, 4, 149, 217, 149, 217
0, 5, 157, 227, 157, 227
0, 6, 131, 165, 131, 165
0, 7, 141, 177, 141, 177
0, 8, 170, 247, 170, 247
0, 9, 171, 248, 171, 248
0, 10, 134, 169, 134, 169
0, 11, 171, 227, 171, 227
0, 12, 209, 282, 209, 282
0, 13, 149, 225, 149, 225
0, 14, 176, 250, 176, 250
0, 15, 194, 274, 194, 274
0, 16, 178, 257, 178, 257
0, 17, 225, 303, 225, 303
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
