Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 29, 37, 29, 37
0, 1, 35, 45, 35, 45
0, 2, 85, 108, 85, 108
0, 3, 133, 168, 133, 168
0, 4, 173, 298, 173, 298
0, 5, 209, 343, 209, 343
0, 6, 145, 192, 145, 192
0, 7, 162, 271, 162, 271
0, 8, 230, 418, 230, 418
0, 9, 214, 398, 214, 398
0, 10, 159, 277, 159, 277
0, 11, 159, 354, 159, 354
0, 12, 201, 407, 201, 407
0, 13, 93, 117, 93, 117
0, 14, 162, 292, 162, 292
0, 15, 226, 431, 226, 431
0, 16, 179, 390, 179, 390
0, 17, 230, 466, 230, 466
0, 18, 228, 452, 228, 452
0, 19, 146, 390, 146, 390
0, 20, 186, 461, 186, 461
0, 21, 204, 471, 204, 471
0, 22, 235, 470, 235, 470
0, 23, 219, 475, 219, 475
0, 24, 211, 434, 211, 434
0, 25, 230, 465, 230, 465
0, 26, 210, 470, 210, 470
0, 27, 257, 500, 257, 500
0, 28, 296, 552, 296, 552
0, 29, 278, 522, 278, 522
0, 30, 338, 605, 338, 605
0, 31, 0, 9223372036854775807, 0, 9223372036854775807
