Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 78, 98, 78, 98
0, 1, 79, 100, 79, 100
0, 2, 89, 112, 89, 112
0, 3, 153, 192, 153, 192
0, 4, 215, 309, 215, 309
0, 5, 161, 241, 161, 241
0, 6, 101, 127, 101, 127
0, 7, 148, 186, 148, 186
0, 8, 191, 279, 191, 279
0, 9, 188, 276, 188, 276
0, 10, 160, 201, 160, 201
0, 11, 192, 241, 192, 241
0, 12, 196, 272, 196, 272
0, 13, 221, 317, 221, 317
0, 14, 225, 322, 225, 322
0, 15, 211, 305, 211, 305
0, 16, 228, 326, 228, 326
0, 17, 287, 400, 287, 400
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
