   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 57, 72, 250, 1, normal 
0, 1, 0, 0, 69, 87, 250, 1, normal 
0, 2, 0, 0, 56, 70, 250, 1, normal 
0, 3, 0, 0, 60, 75, 250, 1, fork 
0, 4, 0, 0, 52, 66, 250, 1, normal 
0, 5, 0, 0, 48, 61, 250, 1, normal 
0, 6, 0, 0, 1, 2, 250, 1, normal 
0, 7, 0, 0, 5, 7, 250, 1, fork 
0, 8, 0, 0, 37, 47, 250, 1, normal 
0, 9, 0, 0, 74, 93, 250, 1, normal 
0, 10, 0, 0, 4, 6, 250, 1, normal 
0, 11, 0, 0, 65, 82, 250, 1, normal 
0, 12, 0, 0, 5, 7, 250, 1, normal 
0, 13, 0, 0, 52, 65, 250, 1, join 
0, 14, 0, 0, 53, 67, 250, 1, join 
0, 15, 0, 0, 36, 45, 250, 1, normal 
0, 16, 0, 0, 50, 63, 250, 1, normal 
0, 17, 0, 0, 64, 81, 250, 1, normal 
