Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 27, 34, 27, 34
0, 1, 83, 104, 83, 104
0, 2, 58, 73, 58, 73
0, 3, 68, 86, 68, 86
0, 4, 125, 158, 125, 158
0, 5, 125, 158, 125, 158
0, 6, 62, 92, 62, 92
0, 7, 63, 79, 63, 79
0, 8, 86, 108, 86, 108
0, 9, 160, 201, 160, 201
0, 10, 145, 182, 145, 182
0, 11, 136, 171, 136, 171
0, 12, 0, 9223372036854775807, 0, 9223372036854775807
0, 13, 140, 176, 140, 176
0, 14, 200, 251, 200, 251
0, 15, 208, 243, 208, 243
0, 16, 145, 183, 145, 183
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 217, 265, 217, 265
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
0, 21, 0, 9223372036854775807, 0, 9223372036854775807
