Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 49, 62, 49, 62
0, 1, 89, 112, 89, 112
0, 2, 76, 96, 76, 96
0, 3, 99, 125, 99, 125
0, 4, 145, 183, 145, 183
0, 5, 160, 202, 160, 202
0, 6, 127, 160, 127, 160
0, 7, 140, 176, 140, 176
0, 8, 217, 325, 217, 325
0, 9, 148, 239, 148, 239
0, 10, 148, 186, 148, 186
0, 11, 190, 239, 190, 239
0, 12, 210, 280, 210, 280
0, 13, 216, 325, 216, 325
0, 14, 191, 293, 191, 293
0, 15, 229, 351, 229, 351
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
