   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 56, 70, 900, 1, normal 
0, 1, 0, 0, 54, 68, 900, 1, normal 
0, 2, 0, 0, 53, 67, 900, 1, normal 
0, 3, 0, 0, 77, 97, 900, 1, fork 
0, 4, 0, 0, 60, 75, 900, 1, normal 
0, 5, 0, 0, 54, 68, 900, 1, normal 
0, 6, 0, 0, 56, 70, 900, 1, normal 
0, 7, 0, 0, 46, 58, 900, 1, fork 
0, 8, 0, 0, 14, 18, 900, 1, normal 
0, 9, 0, 0, 54, 68, 900, 1, normal 
0, 10, 0, 0, 16, 21, 900, 1, normal 
0, 11, 0, 0, 25, 32, 900, 1, normal 
0, 12, 0, 0, 74, 93, 900, 1, normal 
0, 13, 0, 0, 56, 71, 900, 1, normal 
0, 14, 0, 0, 63, 79, 900, 1, normal 
0, 15, 0, 0, 12, 16, 900, 1, normal 
0, 16, 0, 0, 14, 18, 900, 1, normal 
0, 17, 0, 0, 64, 80, 900, 1, normal 
0, 18, 0, 0, 35, 44, 900, 1, join 
0, 19, 0, 0, 52, 66, 900, 1, normal 
0, 20, 0, 0, 55, 69, 900, 1, normal 
0, 21, 0, 0, 74, 93, 900, 1, normal 
0, 22, 0, 0, 41, 52, 900, 1, join 
0, 23, 0, 0, 39, 49, 900, 1, normal 
