Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 56, 70, 56, 70
0, 1, 110, 138, 110, 138
0, 2, 109, 137, 109, 137
0, 3, 186, 254, 186, 254
0, 4, 246, 329, 246, 329
0, 5, 240, 322, 240, 322
0, 6, 165, 238, 165, 238
0, 7, 102, 128, 102, 128
0, 8, 116, 146, 116, 146
0, 9, 170, 214, 170, 214
0, 10, 132, 167, 132, 167
0, 11, 141, 199, 141, 199
0, 12, 190, 292, 190, 292
0, 13, 158, 199, 158, 199
0, 14, 221, 278, 221, 278
0, 15, 170, 223, 170, 223
0, 16, 179, 241, 179, 241
0, 17, 234, 314, 234, 314
0, 18, 281, 336, 281, 336
0, 19, 242, 358, 242, 358
0, 20, 289, 322, 289, 322
0, 21, 0, 9223372036854775807, 0, 9223372036854775807
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
0, 23, 0, 9223372036854775807, 0, 9223372036854775807
