Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 74, 93, 74, 93
0, 1, 131, 165, 131, 165
0, 2, 97, 122, 97, 122
0, 3, 151, 190, 151, 190
0, 4, 177, 248, 177, 248
0, 5, 159, 225, 159, 225
0, 6, 171, 215, 171, 215
0, 7, 155, 195, 155, 195
0, 8, 174, 239, 174, 239
0, 9, 193, 263, 193, 263
0, 10, 138, 204, 138, 204
0, 11, 199, 281, 199, 281
0, 12, 229, 313, 229, 313
0, 13, 233, 292, 233, 292
0, 14, 205, 238, 205, 238
0, 15, 269, 298, 269, 298
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
