Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 19, 24, 19, 24
0, 1, 74, 93, 74, 93
0, 2, 78, 98, 78, 98
0, 3, 107, 135, 107, 135
0, 4, 134, 164, 134, 164
0, 5, 125, 153, 125, 153
0, 6, 142, 210, 142, 210
0, 7, 73, 92, 73, 92
0, 8, 97, 123, 97, 123
0, 9, 105, 134, 105, 134
0, 10, 106, 135, 106, 135
0, 11, 77, 97, 77, 97
0, 12, 111, 140, 111, 140
0, 13, 102, 130, 102, 130
0, 14, 125, 190, 125, 190
0, 15, 0, 9223372036854775807, 0, 9223372036854775807
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
