Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 20, 26, 20, 26
0, 1, 67, 85, 67, 85
0, 2, 50, 64, 50, 64
0, 3, 126, 181, 126, 181
0, 4, 136, 256, 136, 256
0, 5, 195, 330, 195, 330
0, 6, 52, 116, 52, 116
0, 7, 60, 126, 60, 126
0, 8, 136, 283, 136, 283
0, 9, 96, 234, 96, 234
0, 10, 37, 48, 37, 48
0, 11, 51, 66, 51, 66
0, 12, 70, 150, 70, 150
0, 13, 59, 160, 59, 160
0, 14, 80, 187, 80, 187
0, 15, 89, 114, 89, 114
0, 16, 101, 197, 101, 197
0, 17, 109, 222, 109, 222
0, 18, 140, 266, 140, 266
0, 19, 50, 182, 50, 182
0, 20, 58, 254, 58, 254
0, 21, 122, 334, 122, 334
0, 22, 108, 317, 108, 317
0, 23, 133, 330, 133, 330
0, 24, 258, 419, 258, 419
0, 25, 210, 416, 210, 416
0, 26, 127, 366, 127, 366
0, 27, 190, 405, 190, 405
0, 28, 142, 372, 142, 372
0, 29, 319, 482, 319, 482
0, 30, 264, 498, 264, 498
0, 31, 0, 9223372036854775807, 0, 9223372036854775807
