Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 14, 18, 14, 18
0, 1, 74, 93, 74, 93
0, 2, 15, 20, 15, 20
0, 3, 66, 84, 66, 84
0, 4, 98, 124, 98, 124
0, 5, 102, 129, 102, 129
0, 6, 26, 34, 26, 34
0, 7, 54, 68, 54, 68
0, 8, 126, 159, 126, 159
0, 9, 183, 231, 183, 231
0, 10, 165, 208, 165, 208
0, 11, 88, 111, 88, 111
0, 12, 139, 175, 139, 175
0, 13, 152, 191, 152, 191
0, 14, 96, 139, 96, 139
0, 15, 140, 177, 140, 177
0, 16, 199, 251, 199, 251
0, 17, 187, 221, 187, 221
0, 18, 180, 228, 180, 228
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
