Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 50, 63, 50, 63
0, 1, 74, 93, 74, 93
0, 2, 102, 128, 102, 128
0, 3, 169, 212, 169, 212
0, 4, 238, 324, 238, 324
0, 5, 218, 299, 218, 299
0, 6, 145, 182, 145, 182
0, 7, 111, 140, 111, 140
0, 8, 135, 171, 135, 171
0, 9, 174, 219, 174, 219
0, 10, 142, 179, 142, 179
0, 11, 212, 300, 212, 300
0, 12, 186, 274, 186, 274
0, 13, 216, 317, 216, 317
0, 14, 238, 318, 238, 318
0, 15, 214, 317, 214, 317
0, 16, 261, 374, 261, 374
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
