Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 55, 69, 55, 69
0, 1, 121, 152, 121, 152
0, 2, 69, 87, 69, 87
0, 3, 85, 107, 85, 107
0, 4, 144, 226, 144, 226
0, 5, 121, 198, 121, 198
0, 6, 122, 174, 122, 174
0, 7, 78, 98, 78, 98
0, 8, 90, 122, 90, 122
0, 9, 142, 188, 142, 188
0, 10, 137, 211, 137, 211
0, 11, 144, 190, 144, 190
0, 12, 172, 225, 172, 225
0, 13, 155, 204, 155, 204
0, 14, 182, 238, 182, 238
0, 15, 144, 191, 144, 191
0, 16, 222, 309, 222, 309
0, 17, 209, 295, 209, 295
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
0, 21, 0, 9223372036854775807, 0, 9223372036854775807
