   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 42, 53, 600, 1, normal 
0, 1, 0, 0, 70, 88, 600, 1, normal 
0, 2, 0, 0, 64, 80, 600, 1, normal 
0, 3, 0, 0, 57, 72, 600, 1, fork 
0, 4, 0, 0, 34, 43, 600, 1, normal 
0, 5, 0, 0, 15, 19, 600, 1, normal 
0, 6, 0, 0, 60, 75, 600, 1, normal 
0, 7, 0, 0, 27, 34, 600, 1, fork 
0, 8, 0, 0, 62, 78, 600, 1, normal 
0, 9, 0, 0, 36, 45, 600, 1, normal 
0, 10, 0, 0, 28, 35, 600, 1, normal 
0, 11, 0, 0, 50, 63, 600, 1, normal 
0, 12, 0, 0, 2, 3, 600, 1, normal 
0, 13, 0, 0, 14, 18, 600, 1, normal 
0, 14, 0, 0, 65, 82, 600, 1, normal 
0, 15, 0, 0, 18, 23, 600, 1, join 
0, 16, 0, 0, 40, 51, 600, 1, normal 
0, 17, 0, 0, 2, 3, 600, 1, normal 
0, 18, 0, 0, 32, 41, 600, 1, normal 
0, 19, 0, 0, 75, 94, 600, 1, join 
0, 20, 0, 0, 76, 95, 600, 1, normal 
