Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 77, 97, 77, 97
0, 1, 92, 116, 92, 116
0, 2, 81, 103, 81, 103
0, 3, 137, 173, 137, 173
0, 4, 161, 214, 161, 214
0, 5, 139, 186, 139, 186
0, 6, 137, 173, 137, 173
0, 7, 154, 194, 154, 194
0, 8, 182, 230, 182, 230
0, 9, 255, 322, 255, 322
0, 10, 195, 247, 195, 247
0, 11, 162, 204, 162, 204
0, 12, 181, 228, 181, 228
0, 13, 200, 252, 200, 252
0, 14, 235, 296, 235, 296
0, 15, 170, 239, 170, 239
0, 16, 219, 288, 219, 288
0, 17, 287, 363, 287, 363
0, 18, 270, 340, 270, 340
0, 19, 219, 289, 219, 289
0, 20, 323, 409, 323, 409
0, 21, 385, 487, 385, 487
