   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 30, 38, 250, 1, normal 
0, 1, 0, 0, 26, 33, 250, 1, normal 
0, 2, 0, 0, 77, 97, 250, 1, normal 
0, 3, 0, 0, 47, 59, 250, 1, fork 
0, 4, 0, 0, 40, 50, 250, 1, normal 
0, 5, 0, 0, 68, 85, 250, 1, normal 
0, 6, 0, 0, 44, 56, 250, 1, normal 
0, 7, 0, 0, 1, 2, 250, 1, fork 
0, 8, 0, 0, 38, 48, 250, 1, normal 
0, 9, 0, 0, 40, 51, 250, 1, normal 
0, 10, 0, 0, 64, 81, 250, 1, normal 
0, 11, 0, 0, 60, 76, 250, 1, normal 
0, 12, 0, 0, 35, 44, 250, 1, normal 
0, 13, 0, 0, 4, 5, 250, 1, normal 
0, 14, 0, 0, 21, 27, 250, 1, normal 
0, 15, 0, 0, 16, 20, 250, 1, normal 
0, 16, 0, 0, 19, 24, 250, 1, join 
0, 17, 0, 0, 79, 99, 250, 1, normal 
0, 18, 0, 0, 10, 13, 250, 1, normal 
0, 19, 0, 0, 2, 3, 250, 1, normal 
0, 20, 0, 0, 56, 70, 250, 1, join 
0, 21, 0, 0, 56, 70, 250, 1, normal 
