Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 65, 82, 65, 82
0, 1, 96, 121, 96, 121
0, 2, 101, 127, 101, 127
0, 3, 129, 182, 129, 182
0, 4, 164, 311, 164, 311
0, 5, 170, 319, 170, 319
0, 6, 108, 194, 108, 194
0, 7, 115, 212, 115, 212
0, 8, 181, 380, 181, 380
0, 9, 191, 392, 191, 392
0, 10, 121, 238, 121, 238
0, 11, 185, 403, 185, 403
0, 12, 176, 401, 176, 401
0, 13, 147, 368, 147, 368
0, 14, 87, 110, 87, 110
0, 15, 147, 273, 147, 273
0, 16, 151, 370, 151, 370
0, 17, 225, 446, 225, 446
0, 18, 90, 261, 90, 261
0, 19, 169, 434, 169, 434
0, 20, 112, 385, 112, 385
0, 21, 169, 449, 169, 449
0, 22, 246, 450, 246, 450
0, 23, 239, 453, 239, 453
0, 24, 244, 465, 244, 465
0, 25, 249, 422, 249, 422
0, 26, 230, 468, 230, 468
0, 27, 250, 266, 250, 266
0, 28, 0, 9223372036854775807, 0, 9223372036854775807
0, 29, 0, 9223372036854775807, 0, 9223372036854775807
