Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 49, 62, 49, 62
0, 1, 53, 68, 53, 68
0, 2, 62, 79, 62, 79
0, 3, 125, 158, 125, 158
0, 4, 156, 252, 156, 252
0, 5, 169, 268, 169, 268
0, 6, 104, 132, 104, 132
0, 7, 135, 171, 135, 171
0, 8, 179, 282, 179, 282
0, 9, 195, 301, 195, 301
0, 10, 88, 117, 88, 117
0, 11, 132, 172, 132, 172
0, 12, 177, 284, 177, 284
0, 13, 134, 231, 134, 231
0, 14, 137, 238, 137, 238
0, 15, 180, 273, 180, 273
0, 16, 245, 412, 245, 412
0, 17, 180, 337, 180, 337
0, 18, 207, 371, 207, 371
0, 19, 211, 391, 211, 391
0, 20, 169, 318, 169, 318
0, 21, 220, 416, 220, 416
0, 22, 193, 388, 193, 388
0, 23, 215, 415, 215, 415
0, 24, 181, 382, 181, 382
0, 25, 215, 396, 215, 396
0, 26, 241, 435, 241, 435
0, 27, 248, 400, 248, 400
0, 28, 240, 422, 240, 422
0, 29, 283, 481, 283, 481
0, 30, 0, 9223372036854775807, 0, 9223372036854775807
0, 31, 0, 9223372036854775807, 0, 9223372036854775807
