Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 70, 88, 70, 88
0, 1, 120, 151, 120, 151
0, 2, 131, 165, 131, 165
0, 3, 157, 198, 157, 198
0, 4, 213, 278, 213, 278
0, 5, 177, 234, 177, 234
0, 6, 192, 242, 192, 242
0, 7, 169, 213, 169, 213
0, 8, 172, 227, 172, 227
0, 9, 222, 290, 222, 290
0, 10, 177, 256, 177, 256
0, 11, 185, 267, 185, 267
0, 12, 191, 230, 191, 230
0, 13, 239, 288, 239, 288
0, 14, 269, 314, 269, 314
0, 15, 230, 246, 230, 246
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
