Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 21, 27, 21, 27
0, 1, 53, 68, 53, 68
0, 2, 26, 34, 26, 34
0, 3, 91, 116, 91, 116
0, 4, 130, 213, 130, 213
0, 5, 168, 261, 168, 261
0, 6, 103, 131, 103, 131
0, 7, 94, 153, 94, 153
0, 8, 151, 312, 151, 312
0, 9, 99, 247, 99, 247
0, 10, 97, 164, 97, 164
0, 11, 127, 202, 127, 202
0, 12, 200, 376, 200, 376
0, 13, 198, 382, 198, 382
0, 14, 167, 301, 167, 301
0, 15, 180, 354, 180, 354
0, 16, 215, 398, 215, 398
0, 17, 196, 389, 196, 389
0, 18, 190, 382, 190, 382
0, 19, 180, 404, 180, 404
0, 20, 221, 434, 221, 434
0, 21, 253, 446, 253, 446
0, 22, 196, 396, 196, 396
0, 23, 189, 312, 189, 312
0, 24, 179, 390, 179, 390
0, 25, 177, 386, 177, 386
0, 26, 206, 390, 206, 390
0, 27, 250, 425, 250, 425
0, 28, 257, 306, 257, 306
0, 29, 258, 480, 258, 480
0, 30, 0, 9223372036854775807, 0, 9223372036854775807
0, 31, 0, 9223372036854775807, 0, 9223372036854775807
