Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 12, 16, 12, 16
0, 1, 47, 60, 47, 60
0, 2, 81, 103, 81, 103
0, 3, 111, 141, 111, 141
0, 4, 131, 167, 131, 167
0, 5, 174, 220, 174, 220
0, 6, 156, 197, 156, 197
0, 7, 81, 103, 81, 103
0, 8, 137, 174, 137, 174
0, 9, 209, 264, 209, 264
0, 10, 212, 268, 212, 268
0, 11, 156, 197, 156, 197
0, 12, 229, 289, 229, 289
0, 13, 207, 261, 207, 261
0, 14, 164, 231, 164, 231
0, 15, 225, 284, 225, 284
0, 16, 256, 323, 256, 323
0, 17, 277, 350, 277, 350
0, 18, 277, 350, 277, 350
0, 19, 302, 382, 302, 382
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
