   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 14, 18, 800, 1, normal 
0, 1, 0, 0, 60, 75, 800, 1, normal 
0, 2, 0, 0, 1, 2, 800, 1, normal 
0, 3, 0, 0, 51, 64, 800, 1, fork 
0, 4, 0, 0, 32, 40, 800, 1, normal 
0, 5, 0, 0, 36, 45, 800, 1, normal 
0, 6, 0, 0, 11, 14, 800, 1, normal 
0, 7, 0, 0, 40, 50, 800, 1, fork 
0, 8, 0, 0, 72, 91, 800, 1, normal 
0, 9, 0, 0, 57, 72, 800, 1, normal 
0, 10, 0, 0, 39, 49, 800, 1, normal 
0, 11, 0, 0, 34, 43, 800, 1, normal 
0, 12, 0, 0, 51, 64, 800, 1, normal 
0, 13, 0, 0, 64, 80, 800, 1, normal 
0, 14, 0, 0, 8, 10, 800, 1, normal 
0, 15, 0, 0, 38, 48, 800, 1, join 
0, 16, 0, 0, 16, 20, 800, 1, normal 
0, 17, 0, 0, 35, 44, 800, 1, normal 
0, 18, 0, 0, 40, 51, 800, 1, normal 
0, 19, 0, 0, 7, 9, 800, 1, join 
0, 20, 0, 0, 20, 25, 800, 1, normal 
